platform,has_profile_pic,bio_length,username_randomness,followers,following,follower_following_ratio,account_age_days,posts,posts_per_day,caption_similarity_score,content_similarity_score,follow_unfollow_rate,spam_comments_rate,generic_comment_rate,suspicious_links_in_bio,verified,is_fake,username,username_length,digits_count,digit_ratio,special_char_count,repeat_char_count
Instagram,0.0,,1.0,418.0,661.0,0.6314199395770392,3525.0,189.0,0.0536018150879183,0.8089356207230112,,246.0,122.0,124.0,0.0,0.0,0,ali.6447,8,4,0.5,1,1
X,0.0,70.0,1.0,,652.0,0.6339969372128637,1526.0,200.0,0.1309757694826457,0.6934816923184484,0.2625048692207151,311.0,63.0,,0.0,0.0,0,jose.7244,9,4,0.4444444444444444,1,1
X,0.0,14.0,1.0,381.0,704.0,0.5404255319148936,1600.0,184.0,0.1149281698938163,0.034030357352035,0.7240674813977017,,198.0,93.0,1.0,0.0,0,jessica8419,11,4,0.3636363636363636,0,1
Instagram,1.0,70.0,1.0,414.0,718.0,0.5757997218358831,1045.0,197.0,,0.5284311783927091,0.8026198524510311,128.0,187.0,,1.0,,1,acc_y18ntay8,12,3,0.25,1,1
Instagram,0.0,101.0,1.0,418.0,738.0,,,213.0,,0.6536361550837712,0.1161351880995898,9.0,,108.0,0.0,1.0,1,acc_ea4123l7,12,5,0.4166666666666667,1,1
X,0.0,225.0,0.0,397.0,708.0,0.5599435825105783,,,0.1086142322097378,,0.187297047711306,167.0,118.0,36.0,1.0,1.0,1,zmo5850ly3,10,5,0.5,0,0
Instagram,0.0,168.0,1.0,396.0,,0.5402455661664393,1376.0,214.0,0.1554103122730573,0.4710738847985236,0.6804702621773714,271.0,149.0,,0.0,0.0,0,sarah.6807,10,4,0.4,1,0
Instagram,0.0,21.0,0.0,408.0,684.0,0.5956204379562043,612.0,209.0,0.3409461663947797,0.9533493000815568,0.3889865874714011,215.0,170.0,97.0,1.0,1.0,0,oliver6053,10,4,0.4,0,0
Instagram,1.0,151.0,1.0,418.0,699.0,0.5971428571428572,3317.0,191.0,0.0575647980711271,0.2447810609731745,0.5632928672710307,429.0,123.0,45.0,1.0,0.0,0,mina.1706,9,4,0.4444444444444444,1,0
Facebook,1.0,112.0,1.0,409.0,713.0,0.572829131652661,,199.0,0.124375,,0.6148149526556361,,198.0,,0.0,1.0,0,luna2321,8,4,0.5,0,0
X,0.0,228.0,0.0,386.0,683.0,0.564327485380117,4950.0,189.0,0.0381741062411634,0.3327662450086498,0.7762034672673319,239.0,197.0,97.0,,,0,leo3611,7,4,0.5714285714285714,0,1
,0.0,171.0,0.0,387.0,675.0,0.5724852071005917,1978.0,212.0,0.1071248105103587,0.6618048703067126,0.8057169507169075,13.0,,71.0,1.0,1.0,1,user_074027,11,6,0.5454545454545454,1,0
Facebook,1.0,0.0,1.0,419.0,,0.6235119047619048,4398.0,205.0,0.0466015003409865,0.7371572042762721,0.2800962452614565,89.0,45.0,95.0,0.0,0.0,0,luna8188,8,4,0.5,0,1
X,1.0,9.0,0.0,404.0,692.0,0.5829725829725829,639.0,189.0,0.2953125,,0.5412967289221713,422.0,21.0,51.0,,1.0,0,oliver_7653,11,4,0.3636363636363636,1,0
Instagram,0.0,234.0,1.0,434.0,722.0,0.6002766251728907,4167.0,188.0,0.0451055662188099,,0.1235239386218802,17.0,34.0,28.0,0.0,0.0,0,max_7245,8,4,0.5,1,0
X,1.0,207.0,1.0,409.0,,0.536745406824147,1923.0,205.0,,0.8850894546282699,,339.0,112.0,68.0,0.0,0.0,0,tao,3,0,0.0,0,0
Instagram,1.0,109.0,0.0,381.0,697.0,0.5458452722063037,646.0,201.0,,0.2808337029228864,0.8454479383331956,168.0,174.0,26.0,0.0,,0,arjun,5,0,0.0,0,0
Facebook,0.0,199.0,0.0,386.0,693.0,,,,0.0447202060407398,0.2099111076632265,0.2995057189994564,55.0,32.0,110.0,1.0,0.0,1,u2kjvqq5xo,10,2,0.2,0,1
Instagram,1.0,183.0,0.0,392.0,691.0,0.5664739884393064,1999.0,162.0,,,,163.0,140.0,137.0,1.0,0.0,1,bot_ba6sc,9,1,0.1111111111111111,1,0
X,1.0,112.0,0.0,457.0,,0.6500711237553343,90.0,210.0,2.307692307692307,0.2118490744338335,0.0700917782002665,151.0,,,1.0,0.0,1,acc_73v7qeva,12,3,0.25,1,1
X,0.0,216.0,1.0,413.0,689.0,0.5985507246376811,3279.0,213.0,0.0649390243902439,0.508038492855024,0.5749764419115859,89.0,66.0,94.0,0.0,1.0,0,riya.3364,9,4,0.4444444444444444,1,1
X,0.0,49.0,0.0,382.0,706.0,0.5403111739745403,2367.0,198.0,0.0836148648648648,0.4070296965453738,0.0914281003998798,,12.0,15.0,1.0,1.0,0,tao3694,7,4,0.5714285714285714,0,0
Facebook,1.0,11.0,0.0,391.0,691.0,,824.0,209.0,0.2533333333333333,0.2320342626285174,0.6805948446205999,495.0,49.0,89.0,0.0,1.0,0,marco.9843,10,4,0.4,1,0
Facebook,0.0,88.0,0.0,,728.0,,551.0,,0.3278985507246377,0.292059632501678,0.6781264010341463,21.0,184.0,107.0,0.0,1.0,0,chris_6529,10,4,0.4,1,0
X,1.0,208.0,0.0,417.0,712.0,0.5848527349228612,60.0,193.0,3.163934426229508,,0.6139874071316246,266.0,27.0,83.0,0.0,1.0,1,user_208968,11,6,0.5454545454545454,1,0
Instagram,,187.0,0.0,416.0,760.0,0.5466491458607096,4223.0,206.0,0.0487689393939393,0.3461603463151982,0.8765605018630944,296.0,103.0,67.0,,0.0,0,john.2039,9,4,0.4444444444444444,1,0
Facebook,1.0,153.0,1.0,427.0,705.0,0.6048158640226629,4179.0,205.0,0.0490430622009569,0.3815757843715895,0.3782806927291318,432.0,97.0,58.0,,0.0,0,kwame,5,0,0.0,0,0
X,0.0,237.0,1.0,395.0,695.0,0.5675287356321839,1244.0,,0.1686746987951807,,0.9022695826245776,245.0,95.0,30.0,1.0,1.0,0,pablo6980,9,4,0.4444444444444444,0,0
X,1.0,111.0,,393.0,742.0,0.5289367429340511,3480.0,201.0,0.0577420281528296,0.1683799126923345,0.0369253688461308,138.0,86.0,65.0,1.0,1.0,0,fatima204,9,3,0.3333333333333333,0,0
,1.0,77.0,0.0,412.0,670.0,0.6140089418777943,946.0,219.0,0.2312565997888067,0.6276185873324245,0.1127569879214075,51.0,87.0,,0.0,1.0,1,acc_lboeobwo,12,0,0.0,1,1
Facebook,,168.0,1.0,361.0,717.0,0.5027855153203342,1641.0,,0.1193666260657734,0.6781577756478349,0.4122055625184433,66.0,192.0,2.0,1.0,0.0,0,priya.5997,10,4,0.4,1,1
Facebook,0.0,163.0,0.0,417.0,698.0,0.5965665236051502,1953.0,203.0,0.1038894575230296,0.8020870461767449,0.5939930186885735,,151.0,106.0,0.0,0.0,0,ivan,4,0,0.0,0,0
Instagram,0.0,120.0,1.0,387.0,695.0,0.5560344827586207,2634.0,221.0,,0.847327175309659,0.0323756366393656,249.0,194.0,68.0,,1.0,0,kwame.1522,10,4,0.4,1,1
Instagram,1.0,22.0,1.0,371.0,697.0,0.5315186246418339,3502.0,211.0,0.06023408506994,0.1586655434671148,,330.0,124.0,,1.0,,0,noah,4,0,0.0,0,0
X,1.0,170.0,0.0,384.0,680.0,0.5638766519823789,890.0,,0.2615039281705948,0.1382607611180022,0.3073983164830314,391.0,80.0,79.0,1.0,1.0,1,bot_ts2m3,9,2,0.2222222222222222,1,0
Facebook,0.0,133.0,,377.0,651.0,0.5782208588957055,574.0,204.0,0.3547826086956521,0.614771013146609,0.8871468078118292,414.0,6.0,,1.0,0.0,1,user_849943,11,6,0.5454545454545454,1,1
Instagram,0.0,238.0,0.0,365.0,708.0,0.5148095909732017,513.0,,0.3754863813229572,0.7569165505829645,0.5332845916687309,122.0,73.0,75.0,1.0,1.0,1,acc_5xfmjfc7,12,2,0.1666666666666667,1,1
,0.0,196.0,0.0,402.0,693.0,0.579250720461095,4161.0,202.0,0.0485343584814992,0.2723264302396825,,201.0,82.0,41.0,1.0,1.0,1,odqiy1383,9,4,0.4444444444444444,0,0
,0.0,,1.0,402.0,687.0,,1965.0,179.0,,,0.9456218111148832,5.0,23.0,3.0,0.0,0.0,0,ali1398,7,4,0.5714285714285714,0,0
Instagram,0.0,24.0,1.0,435.0,688.0,0.6313497822931785,4052.0,210.0,0.0518134715025906,0.772239430611771,,336.0,136.0,112.0,0.0,1.0,1,user_934505,11,6,0.5454545454545454,1,0
Instagram,0.0,17.0,,392.0,725.0,0.5399449035812672,2231.0,222.0,0.0994623655913978,0.7675031082404543,0.4382732661467656,485.0,113.0,41.0,0.0,1.0,0,rahul,5,0,0.0,0,0
Instagram,,189.0,1.0,376.0,709.0,0.5295774647887324,2284.0,191.0,0.0835886214442013,0.6538201661137455,0.4768796149560194,198.0,14.0,96.0,1.0,1.0,0,martin_7578,11,4,0.3636363636363636,1,0
X,0.0,140.0,0.0,406.0,685.0,0.5918367346938775,4985.0,197.0,0.0395106297633373,0.0787876959333649,,223.0,112.0,125.0,0.0,0.0,1,user_106902,11,6,0.5454545454545454,1,0
Facebook,1.0,42.0,1.0,366.0,704.0,0.5191489361702127,612.0,203.0,0.33115823817292,0.0506438602757239,0.2001992166505131,12.0,183.0,2.0,1.0,0.0,0,olga,4,0,0.0,0,0
Instagram,0.0,77.0,1.0,395.0,,0.5532212885154062,438.0,211.0,0.4806378132118451,0.3884453100494139,,,121.0,80.0,0.0,0.0,1,o9yblkfk2j,10,2,0.2,0,0
X,0.0,27.0,0.0,396.0,735.0,0.5380434782608695,1460.0,179.0,0.1225188227241615,0.0266874264792189,,450.0,85.0,138.0,1.0,0.0,0,rahul_2931,10,4,0.4,1,0
Facebook,1.0,145.0,0.0,402.0,702.0,0.5718349928876245,524.0,177.0,0.3371428571428571,0.9041443318547524,,410.0,144.0,80.0,1.0,1.0,0,yuki8738,8,4,0.5,0,0
X,1.0,,0.0,430.0,658.0,,3578.0,217.0,0.0606314613020396,0.0201446647547242,0.257323798769951,120.0,18.0,104.0,0.0,0.0,1,acc_tul071xy,12,3,0.25,1,1
Facebook,0.0,,1.0,383.0,720.0,0.5312066574202496,4896.0,226.0,0.0461507045129671,0.0296128621419815,0.1307592003359197,44.0,8.0,123.0,1.0,0.0,1,hikqb5050,9,4,0.4444444444444444,0,0
X,1.0,62.0,,375.0,713.0,0.5252100840336135,3399.0,205.0,0.0602941176470588,0.1653273783714602,0.2190225984622602,361.0,63.0,98.0,1.0,,0,arjun.6386,10,4,0.4,1,0
,1.0,184.0,0.0,,695.0,0.5589080459770115,2262.0,,0.0844012372956252,0.6270151315855603,0.6789729120057063,,184.0,5.0,0.0,,0,mina_747,8,3,0.375,1,0
Instagram,1.0,91.0,1.0,402.0,691.0,0.5809248554913294,1024.0,222.0,0.2165853658536585,0.5415541405863561,0.6139480566935188,3.0,37.0,31.0,0.0,1.0,0,carlos5901,10,4,0.4,0,0
Facebook,1.0,178.0,1.0,389.0,711.0,0.5463483146067416,1580.0,181.0,0.1144845034788108,0.6594871365553511,0.6883149972964362,292.0,135.0,10.0,0.0,0.0,0,dmitri_8814,11,4,0.3636363636363636,1,1
X,0.0,55.0,0.0,443.0,658.0,0.6722306525037937,322.0,199.0,0.6160990712074303,0.8935551411080014,0.321958122680382,276.0,133.0,42.0,0.0,,0,ethan,5,0,0.0,0,0
X,1.0,,,361.0,703.0,0.5127840909090909,3127.0,201.0,0.0642583120204603,0.4549456508116988,,498.0,176.0,38.0,0.0,0.0,1,user_386179,11,6,0.5454545454545454,1,0
Facebook,0.0,159.0,0.0,,669.0,,2832.0,175.0,0.0617719731733145,0.0438759758804984,0.4517703573281454,283.0,101.0,,1.0,0.0,0,fatima7964,10,4,0.4,0,0
,0.0,,0.0,407.0,724.0,0.5613793103448276,4276.0,214.0,0.050035071311667,,0.5137130319269436,209.0,172.0,12.0,1.0,0.0,1,oqygw7164,9,4,0.4444444444444444,0,0
Instagram,0.0,136.0,1.0,398.0,716.0,0.5550906555090656,2428.0,212.0,0.0872787155207904,0.8119644627737702,0.9488079760021272,287.0,,38.0,0.0,1.0,0,oliver_8297,11,4,0.3636363636363636,1,0
Facebook,0.0,231.0,1.0,395.0,,0.5532212885154062,2981.0,196.0,0.0657276995305164,0.0498883598865658,0.9792772679449756,358.0,92.0,,1.0,0.0,0,carlos,6,0,0.0,0,0
Facebook,1.0,223.0,0.0,417.0,,0.607871720116618,,218.0,0.0579941473796222,0.2428492936374738,0.6615427259165517,180.0,33.0,103.0,0.0,0.0,1,acc_z1krjwu7,12,2,0.1666666666666667,1,1
X,1.0,211.0,0.0,399.0,723.0,0.5511049723756906,450.0,202.0,0.4478935698447893,0.770596799331734,0.9448131925757912,252.0,139.0,,,1.0,0,sakura_5115,11,4,0.3636363636363636,1,1
Instagram,,219.0,0.0,391.0,708.0,,1285.0,,,0.3761552385463118,0.5415073863404433,416.0,,112.0,1.0,0.0,0,chen.4664,9,4,0.4444444444444444,1,1
Facebook,0.0,224.0,1.0,392.0,678.0,0.5773195876288659,3519.0,186.0,0.052840909090909,,0.3072829455667717,281.0,95.0,6.0,1.0,1.0,0,sarah.5433,10,4,0.4,1,1
Instagram,0.0,67.0,0.0,411.0,710.0,0.5780590717299579,1661.0,,0.1245487364620938,0.8231757424782155,,144.0,5.0,2.0,0.0,,1,user_646875,11,6,0.5454545454545454,1,0
Facebook,0.0,45.0,0.0,405.0,724.0,,904.0,196.0,0.2165745856353591,0.0946195384091425,0.5589405898823455,439.0,,85.0,1.0,1.0,1,acc_u0lk9vse,12,2,0.1666666666666667,1,1
Facebook,1.0,248.0,1.0,412.0,722.0,,1178.0,206.0,,0.6772843244653044,,115.0,,48.0,0.0,1.0,0,yuki_4353,9,4,0.4444444444444444,1,0
,0.0,,,426.0,713.0,0.5966386554621849,330.0,211.0,,0.2149843867509991,0.4396170699197489,348.0,,57.0,0.0,1.0,0,marco,5,0,0.0,0,0
Facebook,1.0,239.0,0.0,397.0,759.0,0.5223684210526316,637.0,201.0,0.3150470219435736,0.0626514310765165,0.8837714835118439,467.0,135.0,,0.0,1.0,0,dmitri_9963,11,4,0.3636363636363636,1,1
Facebook,0.0,66.0,0.0,437.0,714.0,0.6111888111888112,,182.0,0.0962453728186144,0.6624978455910614,,29.0,165.0,114.0,1.0,0.0,1,ugqbt9391,9,4,0.4444444444444444,0,0
X,0.0,153.0,1.0,435.0,672.0,0.6463595839524517,1868.0,195.0,0.1043338683788122,0.1214122529731223,0.2734236469976678,376.0,146.0,21.0,1.0,1.0,1,srrtwgvbxl,10,0,0.0,0,1
Facebook,0.0,135.0,0.0,386.0,725.0,0.5316804407713499,2516.0,226.0,,0.7470072588025166,0.0079818783435398,241.0,182.0,93.0,,,0,ahmed_647,9,3,0.3333333333333333,1,0
Facebook,0.0,5.0,0.0,399.0,717.0,0.5557103064066853,413.0,182.0,0.4396135265700483,0.2027053912552172,0.9705692781576368,4.0,8.0,100.0,0.0,1.0,0,ivan.7728,9,4,0.4444444444444444,1,1
Facebook,1.0,207.0,1.0,399.0,,0.5635593220338984,,194.0,0.050586701434159,0.048512020357852,0.8243132831429444,373.0,179.0,70.0,0.0,0.0,0,camila.5781,11,4,0.3636363636363636,1,0
X,1.0,23.0,1.0,384.0,731.0,0.5245901639344263,2416.0,205.0,0.0848158874637981,0.0992974649924856,0.615559584685329,,155.0,113.0,,,1,skm5gzc5up,10,2,0.2,0,0
Instagram,1.0,175.0,1.0,435.0,729.0,0.5958904109589042,2587.0,216.0,0.0834621329211746,0.8412702487459068,0.8305422539034614,105.0,61.0,12.0,0.0,0.0,1,bot_clb34,9,2,0.2222222222222222,1,0
X,0.0,230.0,0.0,406.0,,0.5702247191011236,1565.0,187.0,,0.3709682163402742,0.8102892302509439,123.0,175.0,149.0,0.0,1.0,0,riya.4613,9,4,0.4444444444444444,1,0
X,,,1.0,400.0,650.0,0.6144393241167435,4611.0,,0.0437987857762359,0.3022666413674179,0.9318507802258252,,113.0,,0.0,,0,yumi92,6,2,0.3333333333333333,0,0
Instagram,1.0,,1.0,378.0,730.0,0.5170998632010944,481.0,187.0,0.3879668049792531,0.4911988197125265,0.3860676833603749,498.0,166.0,21.0,1.0,0.0,0,luna,4,0,0.0,0,0
X,1.0,12.0,0.0,375.0,749.0,0.5,2276.0,194.0,0.0851998243302591,,0.5548522420859408,393.0,180.0,,0.0,0.0,1,ydeae6724,9,4,0.4444444444444444,0,0
Instagram,0.0,196.0,,364.0,706.0,0.5148514851485149,3841.0,198.0,,0.037102245313097,0.0986280237202459,325.0,190.0,52.0,1.0,1.0,0,marco4730,9,4,0.4444444444444444,0,0
X,0.0,24.0,1.0,410.0,,0.6038291605301914,3312.0,211.0,0.0636884998490793,0.8981885134505315,,137.0,18.0,,0.0,0.0,1,164w6457o8,10,8,0.8,0,0
Instagram,,147.0,,415.0,697.0,0.5945558739255015,2883.0,203.0,0.0703883495145631,0.958481364820397,0.9851270692824998,105.0,32.0,36.0,,1.0,0,leo_2545,8,4,0.5,1,0
Facebook,0.0,117.0,0.0,438.0,721.0,0.6066481994459834,3744.0,,0.0531375166889185,0.4173068161548692,0.7890842479312017,212.0,63.0,30.0,1.0,0.0,0,olga,4,0,0.0,0,0
X,0.0,81.0,0.0,403.0,711.0,0.5660112359550562,2520.0,187.0,0.0741769139230464,0.4126289025154567,,299.0,25.0,61.0,1.0,1.0,0,jessica.343,11,3,0.2727272727272727,1,1
X,1.0,110.0,1.0,395.0,728.0,0.541838134430727,4614.0,220.0,0.0476706392199349,0.8785599212644715,,55.0,172.0,102.0,1.0,1.0,0,camila.5933,11,4,0.3636363636363636,1,1
X,0.0,81.0,1.0,380.0,713.0,0.5322128851540616,4401.0,228.0,0.0517946388005452,0.4293117981374476,0.435366932987857,131.0,0.0,80.0,1.0,0.0,0,jessica5819,11,4,0.3636363636363636,0,1
X,1.0,65.0,0.0,413.0,682.0,0.6046852122986823,655.0,216.0,0.3292682926829268,0.8561899348114633,0.2933106365222304,268.0,193.0,126.0,1.0,0.0,1,acc_exx0imsk,12,1,0.08333333333333333,1,2
Facebook,0.0,201.0,1.0,428.0,,0.6407185628742516,1978.0,,0.0985346134411318,0.028336944489388,0.5277914055487666,121.0,162.0,5.0,1.0,1.0,0,sarah,5,0,0.0,0,0
X,1.0,246.0,,408.0,668.0,0.6098654708520179,181.0,,1.082417582417582,0.4896506087679649,0.0534450695005668,201.0,76.0,104.0,1.0,,0,noah,4,0,0.0,0,0
Facebook,,44.0,1.0,398.0,726.0,0.547455295735901,,198.0,0.0479767385510055,0.9524290447723616,0.9918870619371684,207.0,102.0,80.0,0.0,,0,tao_8291,8,4,0.5,1,0
Facebook,1.0,113.0,0.0,437.0,680.0,,3020.0,199.0,0.0658722277391592,0.2528046587306726,,274.0,95.0,,0.0,0.0,1,zzctu6216,9,4,0.4444444444444444,0,1
Facebook,1.0,174.0,0.0,375.0,693.0,0.5403458213256485,765.0,219.0,0.2859007832898172,,,453.0,172.0,51.0,0.0,0.0,1,user_651234,11,6,0.5454545454545454,1,0
Facebook,1.0,62.0,1.0,444.0,721.0,0.6149584487534626,4136.0,204.0,0.0493110949963741,0.6301229887126274,0.7242714606600036,,75.0,12.0,,0.0,0,marco.7815,10,4,0.4,1,0
Instagram,1.0,75.0,1.0,,726.0,0.5515818431911967,2367.0,,0.0882601351351351,0.9261908833209672,0.289942916863934,189.0,32.0,52.0,1.0,0.0,1,gfiby9166,9,4,0.4444444444444444,0,1
,0.0,,,397.0,725.0,0.546831955922865,3299.0,223.0,0.0675757575757575,0.1987422412896431,0.2220526181746024,,81.0,147.0,1.0,0.0,0,dmitri,6,0,0.0,0,0
X,0.0,204.0,1.0,,701.0,0.5954415954415955,2780.0,187.0,0.0672419992808342,,,45.0,,133.0,0.0,0.0,0,sakura.980,10,3,0.3,1,0
Instagram,1.0,113.0,1.0,424.0,755.0,0.5608465608465608,4988.0,219.0,0.0438965724594107,0.6630037441148806,0.7721263550540357,311.0,82.0,54.0,1.0,0.0,1,user_246610,11,6,0.5454545454545454,1,1
Instagram,0.0,110.0,1.0,395.0,752.0,0.5245683930942895,2372.0,186.0,0.0783817951959544,0.993047314261054,,329.0,158.0,58.0,0.0,1.0,1,vzvyj8401,9,4,0.4444444444444444,0,0
X,0.0,248.0,0.0,394.0,718.0,,3391.0,,0.0586674528301886,0.7364588464526308,0.0674450481772606,,191.0,146.0,1.0,1.0,1,user_375768,11,6,0.5454545454545454,1,0
,0.0,182.0,1.0,435.0,708.0,0.613540197461213,1783.0,189.0,0.1059417040358744,0.6678005407173057,0.6969165453013787,66.0,105.0,,0.0,0.0,0,ananya_9914,11,4,0.3636363636363636,1,1
X,,202.0,1.0,391.0,674.0,0.5792592592592593,4781.0,197.0,0.0411961522375575,0.8149031719599663,0.3030164568110763,,,140.0,,0.0,0,ananya8554,10,4,0.4,0,1
Instagram,0.0,146.0,0.0,408.0,,0.5674547983310153,1065.0,198.0,0.1857410881801125,0.1751403192902925,0.2213308126277173,338.0,113.0,73.0,0.0,0.0,1,bot_n0hpz,9,1,0.1111111111111111,1,0
Instagram,1.0,34.0,1.0,403.0,709.0,0.5676056338028169,2457.0,213.0,0.0866558177379983,0.9459856130333496,0.7349374151493361,61.0,142.0,60.0,1.0,1.0,0,amina.4058,10,4,0.4,1,0
X,,230.0,1.0,414.0,670.0,0.61698956780924,1347.0,210.0,0.1557863501483679,0.1655955087760625,0.6792613226543476,,45.0,44.0,,1.0,0,amina,5,0,0.0,0,0
Facebook,,52.0,0.0,409.0,,,2228.0,234.0,0.1049798115746971,0.0256703698964542,0.4814126747601911,173.0,119.0,134.0,,0.0,0,riya_5973,9,4,0.4444444444444444,1,0
X,1.0,25.0,0.0,418.0,697.0,0.5988538681948424,1183.0,220.0,0.1858108108108108,,0.9426559327703732,133.0,47.0,85.0,0.0,,0,kwame,5,0,0.0,0,0
Facebook,0.0,237.0,1.0,405.0,638.0,0.6338028169014085,,210.0,0.0507982583454281,0.1845954261288336,0.6796383660574911,284.0,67.0,13.0,1.0,0.0,0,yumi5042,8,4,0.5,0,0
Facebook,,13.0,1.0,398.0,680.0,0.5844346549192364,,185.0,0.075356415478615,0.7587531796318847,0.8934195606199092,274.0,82.0,35.0,,1.0,1,rflg54qusi,10,2,0.2,0,0
X,1.0,117.0,0.0,334.0,,0.5015015015015015,539.0,178.0,0.3296296296296296,,0.1905529423497191,113.0,84.0,7.0,1.0,0.0,0,alex_3393,9,4,0.4444444444444444,1,1
X,0.0,44.0,0.0,362.0,673.0,0.5370919881305638,2424.0,205.0,0.0845360824742268,0.2366992406553931,0.2966459100808887,107.0,125.0,11.0,1.0,1.0,0,anastasia.2036,14,4,0.2857142857142857,1,0
X,0.0,171.0,1.0,400.0,695.0,0.5747126436781609,2304.0,207.0,0.0898047722342733,0.0867203305752113,0.1045201336937282,142.0,167.0,105.0,0.0,0.0,0,omar3758,8,4,0.5,0,0
Instagram,,215.0,1.0,370.0,660.0,0.5597579425113465,249.0,202.0,0.808,0.5008209662787998,0.3045799978720354,56.0,120.0,141.0,1.0,1.0,1,fvxp40x0hd,10,3,0.3,0,0
Facebook,0.0,232.0,1.0,389.0,725.0,0.5358126721763086,4789.0,229.0,0.0478079331941544,0.8902185105682909,0.9717783292063804,293.0,128.0,50.0,,1.0,0,michael,7,0,0.0,0,0
Instagram,1.0,192.0,0.0,409.0,670.0,0.6095380029806259,1041.0,247.0,0.2370441458733205,0.8472911010293791,0.9628562460923008,276.0,19.0,4.0,1.0,0.0,0,suresh,6,0,0.0,0,0
Instagram,1.0,50.0,1.0,392.0,704.0,0.5560283687943263,,191.0,0.1371141421392677,0.1170824565002688,0.7603863545509909,491.0,149.0,,1.0,0.0,1,user_337886,11,6,0.5454545454545454,1,2
X,0.0,170.0,0.0,386.0,710.0,0.5428973277074542,,207.0,0.0952161913523459,,0.5210482627829572,50.0,181.0,103.0,0.0,,1,gn73qz4jg9,10,4,0.4,0,0
Instagram,0.0,118.0,0.0,383.0,717.0,0.5334261838440112,1336.0,200.0,,,0.780779798792245,422.0,64.0,104.0,,,1,pvjti9168,9,4,0.4444444444444444,0,0
X,1.0,213.0,0.0,418.0,688.0,0.6066763425253991,2260.0,,0.0919946926138876,0.3493911770230405,0.5534869512137199,,142.0,100.0,0.0,0.0,1,user_501444,11,6,0.5454545454545454,1,1
Facebook,1.0,150.0,1.0,379.0,,0.5476878612716763,500.0,195.0,0.3892215568862275,0.1490502430721313,0.0035085046714433,275.0,60.0,127.0,,0.0,0,mina,4,0,0.0,0,0
X,0.0,183.0,1.0,422.0,706.0,0.5968882602545968,811.0,185.0,0.2278325123152709,0.377802965542646,0.5015470739436155,233.0,78.0,96.0,1.0,0.0,1,l8bjr96h5s,10,4,0.4,0,0
,,245.0,1.0,390.0,711.0,0.547752808988764,,194.0,0.0389089450461291,0.63564110631968,0.5989234460110525,241.0,13.0,48.0,0.0,,0,ayanda.2692,11,4,0.3636363636363636,1,0
Instagram,1.0,18.0,0.0,373.0,690.0,0.5397973950795948,3714.0,211.0,,0.5060782601178351,0.2657483575030042,257.0,,144.0,1.0,1.0,1,user_580525,11,6,0.5454545454545454,1,0
X,1.0,81.0,1.0,364.0,730.0,0.4979480164158686,3705.0,,0.0523475445223961,0.8275394850627851,0.2032935642416615,236.0,121.0,94.0,1.0,0.0,1,dcmzw2593,9,4,0.4444444444444444,0,0
X,0.0,,0.0,395.0,741.0,0.532345013477089,1211.0,,0.1749174917491749,0.6413008112568218,0.2738090948056513,,48.0,34.0,,0.0,1,user_727431,11,6,0.5454545454545454,1,0
Instagram,1.0,182.0,0.0,352.0,718.0,,3746.0,188.0,0.0501734721110221,,0.6236277495178657,366.0,133.0,12.0,1.0,1.0,1,w6igh786i5,10,5,0.5,0,0
Facebook,0.0,219.0,0.0,416.0,700.0,0.5934379457917262,1987.0,184.0,,0.5574380316168327,0.1460641149355525,347.0,168.0,,0.0,0.0,0,ashley,6,0,0.0,0,0
Facebook,,91.0,0.0,413.0,744.0,0.5543624161073826,,188.0,0.1259209645010046,,0.7203283013294994,247.0,158.0,37.0,0.0,0.0,0,arjun,5,0,0.0,0,0
X,0.0,,0.0,396.0,680.0,0.5814977973568282,,198.0,0.0463483146067415,0.5807905607444611,0.4226748209616094,131.0,115.0,,1.0,0.0,1,user_270205,11,6,0.5454545454545454,1,0
Facebook,1.0,186.0,0.0,445.0,677.0,0.6563421828908554,3049.0,219.0,0.0718032786885246,0.3896638295404685,0.3533478592053255,262.0,,133.0,0.0,0.0,1,user_232195,11,6,0.5454545454545454,1,0
,0.0,,1.0,399.0,707.0,0.5635593220338984,4920.0,198.0,0.0402357244462507,0.0983984920558276,0.8072312916803529,258.0,191.0,62.0,1.0,0.0,0,zuri5340,8,4,0.5,0,0
X,0.0,146.0,0.0,408.0,624.0,0.6528,2935.0,197.0,0.0670980926430517,0.3074639529907816,0.5060632494365266,280.0,,,1.0,0.0,0,lucas.4532,10,4,0.4,1,0
Instagram,,27.0,1.0,408.0,673.0,0.6053412462908012,4365.0,202.0,0.0462666055886394,0.8980869926009849,0.3784005611909281,367.0,,,0.0,0.0,0,yuki.9804,9,4,0.4444444444444444,1,0
Instagram,1.0,122.0,0.0,415.0,710.0,0.5836849507735584,1818.0,183.0,0.1006047278724573,0.5860379474301891,0.8781547155606045,,,78.0,,1.0,1,bgdfs2993,9,4,0.4444444444444444,0,1
Facebook,1.0,179.0,1.0,398.0,677.0,0.5870206489675516,,185.0,0.0428141633881046,0.9032648489430511,0.3682516321994757,,182.0,117.0,0.0,,1,vabuh4kroo,10,1,0.1,0,1
X,1.0,125.0,1.0,397.0,713.0,0.5560224089635855,1276.0,193.0,0.1511354737666405,0.4108039869745675,0.8590002829433705,214.0,116.0,58.0,1.0,,0,ali,3,0,0.0,0,0
